epoch,resolution,fading,d_loss,g_loss
54.0,4.0,False,0.2788382470607757,5.58226203918457
55.0,4.0,False,0.4598122537136078,6.155817985534668
56.0,4.0,False,1.2425928115844729,2.418973207473755
57.0,4.0,False,1.075512409210205,1.6307101249694824
58.0,4.0,False,0.4519345760345459,1.926691174507141
59.0,4.0,False,0.5525578260421753,2.5265822410583496
60.0,4.0,False,0.4898262023925781,2.5978777408599854
61.0,4.0,False,0.3759832680225372,2.859666585922241
62.0,4.0,False,0.094819575548172,3.0489017963409424
63.0,4.0,False,0.1752843558788299,3.408804178237915
64.0,4.0,False,3.337613582611084,5.296500205993652
65.0,4.0,False,0.5937508344650269,1.3089336156845093
66.0,4.0,False,0.3813852369785309,2.573979377746582
67.0,4.0,False,1.007361888885498,2.394123077392578
68.0,4.0,False,0.2053550779819488,2.644831657409668
69.0,4.0,False,0.5748509168624878,2.403258800506592
70.0,4.0,False,0.1664123237133026,2.781606912612915
71.0,4.0,False,0.1370379626750946,2.243383884429932
72.0,4.0,False,0.2745521068572998,2.146412134170532
73.0,4.0,False,0.3998332917690277,1.9369137287139893
74.0,4.0,False,0.2588872909545898,2.3436484336853027
75.0,4.0,False,0.2400869727134704,2.259250402450561
76.0,4.0,False,0.1234228461980819,1.440546989440918
77.0,4.0,False,0.7450528740882874,2.916861057281494
78.0,4.0,False,2.0066516399383545,0.7450129985809326
79.0,4.0,False,0.7821706533432007,2.377703905105591
80.0,4.0,False,0.9331580996513368,0.4271619021892547
81.0,4.0,False,0.3229655027389526,1.8198775053024288
82.0,4.0,False,0.3419627547264099,1.173719048500061
83.0,4.0,False,0.3563331663608551,0.9545736312866212
84.0,4.0,False,0.25430628657341,1.079240798950195
85.0,4.0,False,0.7256303429603577,1.5216389894485474
86.0,4.0,False,0.1675169020891189,0.8953619599342346
87.0,4.0,False,0.639677882194519,0.9305179119110109
88.0,4.0,False,1.940326690673828,0.2875915169715881
89.0,4.0,False,3444.668701171875,285.54296875
90.0,4.0,False,0.2293526530265808,1.3370827436447144
91.0,4.0,False,2.3129656314849854,0.1263170689344406
92.0,4.0,False,2.486467361450196,0.1214970424771308
93.0,4.0,False,2.9237637519836426,-0.3692913055419922
94.0,4.0,False,-1.1135129928588867,4.253688335418701
95.0,4.0,False,3.008173942565918,0.6666921377182007
96.0,4.0,False,1.73694908618927,1.0152177810668943
97.0,4.0,False,1.5917387008666992,1.1518950462341309
98.0,4.0,False,1.7105158567428589,0.7930468320846558
99.0,4.0,False,1.236729621887207,0.8715400099754333
100.0,4.0,False,1.7319982051849363,2.025157928466797
101.0,4.0,False,3.420207977294922,-0.2570191025733948
102.0,4.0,False,1.629851222038269,1.0960921049118042
103.0,4.0,False,0.7667374610900879,1.4078404903411863
104.0,4.0,False,1.2959468364715576,1.2183592319488523
105.0,4.0,False,1.838130235671997,1.0396112203598022
106.0,4.0,False,1.596749782562256,1.1628693342208862
107.0,4.0,False,1.14442241191864,1.1704626083374023
108.0,4.0,False,1.389960527420044,0.7383055686950684
109.0,4.0,False,1.581192135810852,0.9299103617668152
110.0,4.0,False,1.4117248058319092,0.6803662180900574
111.0,4.0,False,1.224259614944458,0.492044061422348
112.0,4.0,False,0.9706162214279176,0.3493590354919433
113.0,4.0,False,0.8878829479217529,0.3641010820865631
114.0,4.0,False,0.8804112672805786,0.3740686178207397
115.0,4.0,False,0.8088127374649048,0.3709567785263061
116.0,4.0,False,0.7890875339508057,0.42705237865448
117.0,4.0,False,0.7584764957427979,0.5714694857597351
118.0,4.0,False,0.6806924343109131,0.6644395589828491
119.0,4.0,False,0.7461989521980286,0.4207715094089508
120.0,4.0,False,0.6086940169334412,1.074162244796753
121.0,4.0,False,0.5529097318649292,0.4827497005462646
122.0,4.0,False,0.7119548320770264,0.8180738091468811
123.0,4.0,False,0.5886867642402649,0.67536461353302
124.0,4.0,False,0.6469897627830505,0.8502681851387024
125.0,4.0,False,0.6515985727310181,1.1199309825897217
126.0,4.0,False,0.6451766490936279,0.4720317721366882
127.0,4.0,False,0.6722143888473511,0.7644488215446472
128.0,4.0,False,0.4735182821750641,1.0526363849639893
129.0,4.0,False,0.7401039004325867,-0.0344394855201244
130.0,4.0,False,0.6558009386062622,0.1200108975172042
131.0,4.0,False,0.6743133664131165,-0.0769788920879364
132.0,4.0,False,0.5325915217399597,-0.2322960942983627
133.0,4.0,False,3.129664659500122,-1.4637596607208252
134.0,4.0,False,1.3388383388519287,1.112382173538208
135.0,4.0,False,1.6999917030334473,-0.813431441783905
136.0,4.0,False,0.8316104412078857,2.513397216796875
137.0,4.0,False,0.8582064509391785,0.5135199427604675
138.0,4.0,False,1.3887279033660889,1.3439733982086182
139.0,4.0,False,1.1908973455429075,1.076229691505432
140.0,4.0,False,0.6401996612548828,1.8256467580795288
141.0,4.0,False,1.1135506629943848,0.5255126953125
142.0,4.0,False,1.7566362619400024,0.1579372435808181
143.0,4.0,False,1.5724451541900637,1.531380295753479
144.0,4.0,False,0.9442062973976136,0.3827373385429382
145.0,4.0,False,0.6851726770401001,0.7438861131668091
146.0,4.0,False,1.1469677686691284,0.071750208735466
147.0,4.0,False,1.102094292640686,0.5724427700042725
148.0,4.0,False,0.6590293645858765,-0.896044135093689
149.0,4.0,False,0.360268771648407,-0.3593325614929199
150.0,4.0,False,0.2313996851444244,0.7560796737670898
151.0,4.0,False,0.2962841391563415,-1.1203985214233398
152.0,4.0,False,0.5328813791275024,0.1336932033300399
153.0,4.0,False,0.5640813112258911,-0.8341709971427917
154.0,4.0,False,0.6754363775253296,-0.7011131644248962
155.0,4.0,False,1.1601722240447998,0.2732581198215484
156.0,4.0,False,2.2589032649993896,1.5024608373641968
157.0,4.0,False,1.8545423746109009,0.5079571008682251
158.0,4.0,False,0.5244362354278564,1.8654794692993164
159.0,4.0,False,2.7730836868286133,0.3353220224380493
160.0,4.0,False,1.5914579629898071,1.1255388259887695
161.0,4.0,False,1.6400913000106812,0.498909056186676
162.0,4.0,False,1.1464922428131104,-0.8294860124588013
163.0,4.0,False,0.2883520722389221,0.2630929350852966
164.0,4.0,False,0.2972469925880432,0.3137504458427429
165.0,4.0,False,0.3486593961715698,-0.8090350031852722
166.0,4.0,False,0.3423967361450195,-1.1314709186553955
167.0,4.0,False,0.3300796449184418,-2.020779848098755
168.0,4.0,False,0.4418644905090332,-1.8544387817382808
169.0,4.0,False,2.052030324935913,-3.6160826683044434
170.0,4.0,False,0.9959896802902222,-1.021199107170105
171.0,4.0,False,0.5379828810691833,-1.9082770347595213
172.0,4.0,False,0.3761284053325653,-1.874258041381836
173.0,4.0,False,0.3548843562602997,-2.0664730072021484
174.0,4.0,False,0.3400070667266845,-1.6107677221298218
175.0,4.0,False,8.270968437194824,4.478997707366943
176.0,4.0,False,2.2117905616760254,1.0849933624267578
177.0,4.0,False,1.4241528511047363,-1.387156963348389
178.0,4.0,False,1.6515753269195557,-2.36621618270874
179.0,4.0,False,-0.092951089143753,0.4944100379943847
180.0,4.0,False,0.3530979454517364,-1.7132140398025513
181.0,4.0,False,0.2379609048366546,-3.5825319290161133
182.0,4.0,False,0.3417088985443115,-3.825294733047485
183.0,4.0,False,0.391314148902893,-3.283338785171509
184.0,4.0,False,0.99916273355484,-0.5631122589111328
185.0,4.0,False,0.6299412250518799,1.3641357421875
186.0,4.0,False,0.8701716065406799,-1.2547557353973389
187.0,4.0,False,0.4752449095249176,-2.793048858642578
188.0,4.0,False,0.4450337886810303,-3.653933763504028
189.0,4.0,False,0.4040932357311249,-3.5606014728546143
190.0,4.0,False,0.180685669183731,-1.7743128538131714
191.0,4.0,False,0.3984082341194153,-3.0994818210601807
192.0,4.0,False,0.4465949535369873,-2.9280567169189453
193.0,4.0,False,0.4849856495857239,-3.53652572631836
194.0,4.0,False,0.7973735332489014,-2.5260183811187744
195.0,4.0,False,3.9365720748901367,-2.1401195526123047
196.0,4.0,False,1.9154266119003296,-3.707883834838867
197.0,4.0,False,1.3155999183654783,-2.831941604614258
198.0,4.0,False,0.2271472811698913,-2.2677011489868164
199.0,4.0,False,0.3983969092369079,-3.5890491008758545
200.0,4.0,False,0.374299019575119,-3.806406974792481
1.0,8.0,True,2.8900747299194336,-6.689023017883301
2.0,8.0,True,-0.2582026720046997,-6.334358215332031
3.0,8.0,True,-0.4693876504898071,-6.625993728637695
4.0,8.0,True,0.0340872108936309,-4.405456066131592
5.0,8.0,True,-0.4001169502735138,-4.623888969421387
6.0,8.0,True,0.1996701508760452,-3.501451253890991
7.0,8.0,True,0.7262616753578186,-3.14255166053772
8.0,8.0,True,1.0918596982955933,-5.308743000030518
9.0,8.0,True,0.3072649538516998,-6.77600622177124
10.0,8.0,True,0.2226980626583099,-5.648754119873047
11.0,8.0,True,0.4804273247718811,-6.064506530761719
12.0,8.0,True,0.5605896711349487,-5.583872318267822
13.0,8.0,True,0.3407032489776611,-5.518855571746826
14.0,8.0,True,0.3658239841461181,-5.828769683837891
15.0,8.0,True,0.3811104297637939,-5.657326698303223
16.0,8.0,True,0.4425090253353119,-6.383415699005127
17.0,8.0,True,0.4054938852787018,-4.853195190429688
18.0,8.0,True,0.1634110510349273,-5.208083629608154
19.0,8.0,True,0.6197338700294495,-6.673894882202148
20.0,8.0,True,0.3744189739227295,-6.332036972045898
21.0,8.0,True,0.728040874004364,-4.371272087097168
22.0,8.0,True,0.2467853128910064,-6.307629585266113
23.0,8.0,True,0.4968944787979126,-7.424685478210449
24.0,8.0,True,0.2388099730014801,-6.535000324249268
25.0,8.0,True,0.1498146206140518,-7.093040466308594
26.0,8.0,True,0.3173603117465973,-5.941695690155029
27.0,8.0,True,0.1416861414909362,-7.443875312805176
28.0,8.0,True,0.4611317813396454,-6.821264266967773
29.0,8.0,True,0.2565886080265045,-8.700559616088867
30.0,8.0,True,0.1916477680206298,-6.829569816589356
31.0,8.0,True,0.086279883980751,-7.452890872955322
32.0,8.0,True,0.1596860438585281,-7.869619369506836
33.0,8.0,True,0.4224998354911804,-6.85841178894043
34.0,8.0,True,0.1469592601060867,-8.139711380004883
35.0,8.0,True,0.402859628200531,-6.430834293365479
36.0,8.0,True,0.09224833548069,-9.138768196105955
37.0,8.0,True,0.6195120811462402,-7.522678375244141
38.0,8.0,True,0.6148377656936646,-6.74671745300293
39.0,8.0,True,0.1829994916915893,-7.688941955566406
40.0,8.0,True,0.0771203339099884,-7.665484428405762
41.0,8.0,True,0.0820049121975898,-9.235661506652832
42.0,8.0,True,1.0778133869171145,-1.640342116355896
43.0,8.0,True,0.4969571232795715,-7.8497490882873535
44.0,8.0,True,0.7137843370437622,-6.909824371337891
45.0,8.0,True,0.2598287463188171,-6.625126361846924
46.0,8.0,True,-0.0069881677627563,-5.831540584564209
47.0,8.0,True,0.2249704599380493,-5.944561958312988
48.0,8.0,True,0.1297828108072281,-6.507110118865967
49.0,8.0,True,0.3404911756515503,-6.666746616363525
50.0,8.0,True,0.707668662071228,-3.4071385860443115
51.0,8.0,True,0.0926946997642517,-5.89242696762085
52.0,8.0,True,0.0173369422554969,-6.114481925964356
53.0,8.0,True,0.1496884226799011,-5.967120170593262
54.0,8.0,True,0.2734513282775879,-6.532710552215576
55.0,8.0,True,0.2197036445140838,-7.680920124053955
56.0,8.0,True,0.2529709339141845,-5.753683567047119
57.0,8.0,True,0.03922850638628,-5.682799339294434
58.0,8.0,True,-0.0445350110530853,-6.310415744781494
59.0,8.0,True,0.0838444828987121,-5.766126155853272
60.0,8.0,True,-0.0432770699262619,-4.954907417297363
61.0,8.0,True,-0.0012829229235649,-5.041148662567139
62.0,8.0,True,0.1907795965671539,-4.834519386291504
63.0,8.0,True,0.1259822994470596,-5.253664016723633
64.0,8.0,True,0.1417638957500457,-5.213196754455566
65.0,8.0,True,0.4390723705291748,-3.969203472137451
66.0,8.0,True,0.2316152155399322,-1.971787452697754
67.0,8.0,True,0.0470788851380348,-5.223113059997559
68.0,8.0,True,0.1327076852321624,-4.876713275909424
69.0,8.0,True,-0.1235745698213577,-4.937355041503906
70.0,8.0,True,0.1246950477361679,-4.413475036621094
71.0,8.0,True,-0.1456100046634674,-5.832452297210693
72.0,8.0,True,0.067700371146202,-5.186124324798584
73.0,8.0,True,0.3066431283950805,-4.144763469696045
74.0,8.0,True,-0.0549040883779525,-3.990692615509033
75.0,8.0,True,0.3829593658447265,-3.059736013412476
76.0,8.0,True,0.1022084653377533,-4.319264888763428
77.0,8.0,True,0.1820042133331298,-3.9983177185058594
78.0,8.0,True,0.2484275549650192,-4.469172477722168
79.0,8.0,True,0.3154010474681854,-4.679476737976074
80.0,8.0,True,-0.0348635911941528,-3.3271517753601074
81.0,8.0,True,0.647054135799408,-2.078866720199585
82.0,8.0,True,0.0305049046874046,-3.417291641235352
83.0,8.0,True,0.4115308225154876,-3.276689052581787
84.0,8.0,True,-0.0225367695093154,-1.4904885292053225
85.0,8.0,True,0.3271263837814331,-3.3186733722686768
86.0,8.0,True,-0.0789806842803955,-3.947152137756348
87.0,8.0,True,0.0561042726039886,-2.91713809967041
88.0,8.0,True,0.3012161254882812,-3.4133641719818115
89.0,8.0,True,0.8912150859832764,-3.4740958213806152
90.0,8.0,True,0.1097501665353775,-3.45343279838562
91.0,8.0,True,-0.0085159093141555,-3.6230759620666495
92.0,8.0,True,0.0694303810596466,-3.3409602642059326
93.0,8.0,True,0.0815157890319824,-2.7684667110443115
94.0,8.0,True,-0.0236283615231513,-3.632159948348999
95.0,8.0,True,0.2532989680767059,-3.886836528778076
96.0,8.0,True,0.089471697807312,-2.154738187789917
97.0,8.0,True,0.2524786591529846,-2.3049416542053223
98.0,8.0,True,-0.0780417397618293,-2.717505693435669
99.0,8.0,True,0.1839514076709747,-3.395076274871826
100.0,8.0,True,0.400699108839035,-3.508874893188477
1.0,8.0,False,-0.0169944465160369,-2.898860454559326
2.0,8.0,False,-0.0611398071050643,-3.700319766998291
3.0,8.0,False,0.150628924369812,-4.779008388519287
4.0,8.0,False,-0.0434799157083034,-3.783537387847901
5.0,8.0,False,0.010968804359436,-3.363510608673096
6.0,8.0,False,0.1980912983417511,-3.8675553798675537
7.0,8.0,False,-0.0212595760822296,-3.487187385559082
8.0,8.0,False,0.1263747960329055,-2.466379880905152
9.0,8.0,False,0.0694548487663269,-3.09899640083313
10.0,8.0,False,0.1033175438642501,-2.584141254425049
11.0,8.0,False,-0.10768673568964,-3.75036358833313
12.0,8.0,False,0.0162869915366172,-3.604029655456543
13.0,8.0,False,-0.1663480103015899,-2.733553886413574
14.0,8.0,False,-0.0115245729684829,-3.244264841079712
15.0,8.0,False,0.253194510936737,-2.826376438140869
16.0,8.0,False,-0.077225312590599,-3.0857725143432617
17.0,8.0,False,-0.0833498537540435,-3.339974403381348
18.0,8.0,False,-0.1184934303164482,-1.6989670991897583
19.0,8.0,False,0.1069123744964599,-2.055315017700196
20.0,8.0,False,0.7457912564277649,-2.398735523223877
21.0,8.0,False,-0.0519464015960693,-2.799206256866455
22.0,8.0,False,-0.1087645888328552,-2.965729236602783
23.0,8.0,False,-0.120442010462284,-3.335268259048462
24.0,8.0,False,0.1590548753738403,-2.8626625537872314
25.0,8.0,False,-0.0526942312717437,-3.308170795440674
26.0,8.0,False,0.0402711480855941,-3.273866653442383
27.0,8.0,False,0.0198821499943733,-2.8068084716796875
28.0,8.0,False,-0.0942209213972091,-3.3921144008636475
29.0,8.0,False,-0.0257300585508346,-2.441291332244873
30.0,8.0,False,0.0998375341296196,-3.1905758380889893
31.0,8.0,False,0.1929261088371276,-3.04944372177124
32.0,8.0,False,0.1000793352723121,-0.5833609104156494
33.0,8.0,False,-0.0782088935375213,-2.814608097076416
34.0,8.0,False,-0.0371801331639289,-3.0220649242401123
35.0,8.0,False,0.0486025214195251,-3.3322949409484863
36.0,8.0,False,-0.1517193764448166,-3.1420037746429443
37.0,8.0,False,0.0002558678388595,-2.53666615486145
38.0,8.0,False,0.0104140788316726,-2.730673551559448
39.0,8.0,False,0.4444308280944824,-1.3438493013381958
40.0,8.0,False,-0.1371224224567413,-1.8988720178604128
41.0,8.0,False,-0.1644157767295837,-2.544545412063598
42.0,8.0,False,-0.1151182353496551,-2.307476282119751
43.0,8.0,False,-0.0175624787807464,-2.221677541732788
44.0,8.0,False,-0.2187304049730301,-2.632762908935547
45.0,8.0,False,-0.1703132688999176,-2.9281368255615234
46.0,8.0,False,-0.1014900058507919,-2.843130350112915
47.0,8.0,False,0.1107836887240409,-2.331536293029785
48.0,8.0,False,-0.1897508800029754,-2.416788101196289
49.0,8.0,False,-0.2419352531433105,-2.902784824371338
50.0,8.0,False,-0.0829228982329368,-2.4646029472351074
51.0,8.0,False,-0.1182130426168441,-2.4941606521606445
52.0,8.0,False,-0.0147985219955444,-2.943218231201172
53.0,8.0,False,-0.0653882920742034,-2.123908042907715
54.0,8.0,False,-0.1889432966709137,-2.3285841941833496
55.0,8.0,False,-0.1506393551826477,-3.0446486473083496
56.0,8.0,False,-0.0502373129129409,-2.386436939239502
57.0,8.0,False,-0.2374731302261352,-2.391815185546875
58.0,8.0,False,-0.0612942427396774,-1.7604689598083496
59.0,8.0,False,-0.017202228307724,-2.617573499679565
60.0,8.0,False,-0.3325118124485016,-3.306227684020996
61.0,8.0,False,-0.1644533276557922,-2.380862236022949
62.0,8.0,False,-0.2827409505844116,-2.1405625343322754
63.0,8.0,False,-0.1743925213813781,-2.414149284362793
64.0,8.0,False,-0.2073279023170471,-2.4752659797668457
65.0,8.0,False,-0.2774586379528045,-3.155496120452881
66.0,8.0,False,-0.2096389532089233,-2.757041931152344
67.0,8.0,False,-0.2966223657131195,-2.5034408569335938
68.0,8.0,False,-0.3748150765895843,-2.2207818031311035
69.0,8.0,False,-0.1745602637529373,-2.504786729812622
70.0,8.0,False,-0.1066085621714592,-2.570152759552002
71.0,8.0,False,-0.2676265239715576,-2.310235023498535
72.0,8.0,False,-0.1255458295345306,-2.7502360343933105
73.0,8.0,False,0.1057627946138382,-1.9622435569763184
74.0,8.0,False,-0.2944140136241913,-2.746988296508789
75.0,8.0,False,-0.1210621371865272,-1.976417660713196
76.0,8.0,False,-0.1205553710460662,-1.985851764678955
77.0,8.0,False,-0.2095344215631485,-2.539829969406128
78.0,8.0,False,-0.1623624861240387,-2.1789543628692627
79.0,8.0,False,-0.0776090323925018,-2.6736602783203125
80.0,8.0,False,-0.2281520962715149,-3.0127217769622803
81.0,8.0,False,-0.083304226398468,-3.286206245422364
82.0,8.0,False,-0.2108634412288665,-2.3513731956481934
83.0,8.0,False,-0.0523681119084358,-2.0013136863708496
84.0,8.0,False,-0.4618485569953918,-3.01957631111145
85.0,8.0,False,-0.1728052198886871,-2.176276206970215
86.0,8.0,False,-0.2952281236648559,-3.251260280609131
87.0,8.0,False,-0.0950899869203567,-2.684135675430298
88.0,8.0,False,-0.2070326507091522,-2.446494579315185
89.0,8.0,False,-0.2412491142749786,-2.127692937850952
90.0,8.0,False,-0.0844475552439689,-2.104269027709961
91.0,8.0,False,-0.3230967223644256,-2.823160648345948
92.0,8.0,False,-0.2239030599594116,-2.9096133708953857
93.0,8.0,False,0.0805270969867706,-2.9841556549072266
94.0,8.0,False,-0.1531316488981247,-1.95888102054596
95.0,8.0,False,-0.0680725127458572,-1.9904024600982664
96.0,8.0,False,-0.2960576117038727,-1.9607493877410889
97.0,8.0,False,-0.2080088257789611,-2.5346217155456543
98.0,8.0,False,-0.3707957863807678,-2.451458215713501
99.0,8.0,False,-0.1935631930828094,-2.2728371620178223
100.0,8.0,False,-0.3347441554069519,-2.1348202228546143
101.0,8.0,False,-0.240559697151184,-2.4015071392059326
102.0,8.0,False,-0.2915245294570923,-2.8364200592041016
103.0,8.0,False,-0.3284578919410705,-2.54214096069336
104.0,8.0,False,-0.3600783944129944,-1.9576808214187624
105.0,8.0,False,-0.2224219143390655,-2.196831464767456
106.0,8.0,False,-0.1089258342981338,-1.8953115940094
107.0,8.0,False,-0.1269753128290176,-2.197539806365967
108.0,8.0,False,0.0847317725419998,-0.489627331495285
109.0,8.0,False,0.0811655223369598,-2.397216796875
110.0,8.0,False,-0.0595422908663749,-2.6340878009796143
111.0,8.0,False,-0.2797831296920776,-1.7797975540161133
112.0,8.0,False,-0.2115535140037536,-2.9713330268859863
113.0,8.0,False,-0.260608434677124,-2.29827880859375
114.0,8.0,False,-0.220519483089447,-1.7793015241622925
115.0,8.0,False,-0.2777537703514099,-1.6919236183166504
116.0,8.0,False,-0.3208596706390381,-2.4534618854522705
117.0,8.0,False,-0.0583919063210487,-1.5662922859191897
118.0,8.0,False,-0.1566812247037887,-1.868191719055176
119.0,8.0,False,-0.330389142036438,-2.311927795410156
120.0,8.0,False,-0.315060019493103,-2.214428186416626
121.0,8.0,False,-0.3281300663948059,-2.4853262901306152
122.0,8.0,False,-0.1802901178598404,-2.2402801513671875
123.0,8.0,False,-0.2270869612693786,-2.1240053176879883
124.0,8.0,False,-0.3396359980106354,-2.768821477890014
125.0,8.0,False,-0.1528752446174621,-1.794492244720459
126.0,8.0,False,0.1162992641329765,-1.434645414352417
127.0,8.0,False,-0.2494928985834121,-2.383490085601806
128.0,8.0,False,-0.1598400771617889,-2.5564565658569336
129.0,8.0,False,-0.0454586446285247,-2.5317842960357666
130.0,8.0,False,-0.2812638282775879,-1.3586753606796265
131.0,8.0,False,-0.4367959499359131,-2.709027051925659
132.0,8.0,False,-0.3869295716285705,-0.9557163715362548
133.0,8.0,False,-0.3906525373458862,-2.208006858825684
134.0,8.0,False,-0.3217297196388244,-2.743882179260254
135.0,8.0,False,-0.2896726131439209,-1.7369201183319092
136.0,8.0,False,-0.1507980525493621,-2.279580593109131
137.0,8.0,False,-0.2189967334270477,-2.116231679916382
138.0,8.0,False,-0.0623603016138076,-1.907639741897583
139.0,8.0,False,-0.3913484811782837,-2.1630513668060303
140.0,8.0,False,-0.2911386787891388,-2.1656179428100586
141.0,8.0,False,-0.3199831545352936,-2.0608127117156982
142.0,8.0,False,-0.2821231782436371,-2.2135770320892334
143.0,8.0,False,-0.2792588174343109,-1.7171906232833862
144.0,8.0,False,-0.240437775850296,-2.0463452339172363
145.0,8.0,False,-0.3589296340942383,-2.1163458824157715
146.0,8.0,False,-0.2179265022277832,-2.5313262939453125
147.0,8.0,False,-0.3825575411319732,-2.472531318664551
148.0,8.0,False,-0.3974354267120361,-2.099006175994873
149.0,8.0,False,-0.3737807273864746,-2.844059467315674
150.0,8.0,False,-0.2644841969013214,-2.288367748260498
151.0,8.0,False,-0.1891521662473678,-1.5653607845306396
152.0,8.0,False,-0.2669141292572021,-2.806507110595703
153.0,8.0,False,-0.343698650598526,-2.034104824066162
154.0,8.0,False,-0.2849769592285156,-2.239917278289795
155.0,8.0,False,0.1591309607028961,-2.3182833194732666
156.0,8.0,False,-0.3208727240562439,-1.6476049423217771
157.0,8.0,False,-0.2838444113731384,-2.510684013366699
158.0,8.0,False,-0.2019546627998352,-2.057983636856079
159.0,8.0,False,-0.3243754506111145,-2.121158599853516
160.0,8.0,False,-0.2270924299955368,-2.582710266113281
161.0,8.0,False,-0.3555908799171448,-2.209491491317749
162.0,8.0,False,-0.0897346436977386,-2.0501818656921387
163.0,8.0,False,-0.055260919034481,-2.2054028511047363
164.0,8.0,False,-0.4671728610992431,-2.2531449794769287
165.0,8.0,False,-0.3096700012683868,-2.257509708404541
166.0,8.0,False,-0.1337310075759887,-1.5447864532470703
167.0,8.0,False,-0.359015554189682,-2.9959216117858887
168.0,8.0,False,-0.1620753854513168,-1.8587795495986936
169.0,8.0,False,-0.2788009643554687,-1.926059365272522
170.0,8.0,False,-0.4832801520824432,-2.301313877105713
171.0,8.0,False,-0.1444093585014343,-2.166709423065185
172.0,8.0,False,-0.1681255400180816,-1.975081205368042
173.0,8.0,False,-0.3059042692184448,-2.5409650802612305
174.0,8.0,False,-0.3539036512374878,-2.217254638671875
175.0,8.0,False,-0.4474426507949829,-2.0879786014556885
176.0,8.0,False,-0.3335451185703277,-2.351278066635132
177.0,8.0,False,-0.3707102537155151,-2.126437902450561
178.0,8.0,False,-0.2176433354616165,-2.161205530166626
179.0,8.0,False,-0.3602497577667236,-2.20886754989624
180.0,8.0,False,-0.2757252752780914,-1.9177197217941284
181.0,8.0,False,-0.247555136680603,-2.1813554763793945
182.0,8.0,False,-0.3661511838436126,-1.82060980796814
183.0,8.0,False,-0.0185093581676483,-2.092468738555908
184.0,8.0,False,-0.1794875264167785,-2.22491717338562
185.0,8.0,False,-0.4386294484138489,-2.7240240573883057
186.0,8.0,False,-0.4427745938301086,-2.5195109844207764
187.0,8.0,False,-0.3823882639408111,-2.175844669342041
188.0,8.0,False,-0.3023084104061126,-2.0878353118896484
189.0,8.0,False,-0.4129777252674103,-2.2514760494232178
190.0,8.0,False,-0.4574975669384002,-3.1935067176818848
191.0,8.0,False,-0.5360870957374573,-3.4197745323181152
